pair,strategy,mbr_utility,sentence_index_0based,selected_model,selected_model_name,selected_bleurt,meprs_model,meprs_bleurt
en-he,it,sacrebleu,111,C3,Claude-3-Opus,90.45328497886658,C35,91.15328192710876
en-he,it,sacrebleu,112,C35,Claude-3.5-Sonnet,69.95853781700134,C3,76.18144750595093
en-he,it,sacrebleu,113,C3,Claude-3-Opus,80.76469302177429,G4o,81.39705061912537
en-he,it,sacrebleu,114,GP,Gemini-Pro,68.7507688999176,C35,94.17257308959961
en-he,it,sacrebleu,115,C3,Claude-3-Opus,89.42588567733765,G4o,90.07560610771179
en-he,it,sacrebleu,116,G4o,GPT-4o,89.28658962249756,G4o,89.28658962249756
en-he,it,sacrebleu,117,C35,Claude-3.5-Sonnet,88.4162962436676,G35,67.84477233886719
en-he,it,sacrebleu,118,G4o,GPT-4o,78.20398211479187,C3,97.8460967540741
en-he,it,sacrebleu,119,G35,GPT-3.5-Turbo,84.81562733650208,C3,93.01320910453796
en-he,it,sacrebleu,120,C35,Claude-3.5-Sonnet,90.96739292144775,C3,93.5547411441803
en-he,it,sacrebleu,121,C35,Claude-3.5-Sonnet,72.31585383415222,G4o,75.96951127052307
en-he,it,sacrebleu,122,G4o,GPT-4o,92.35023856163025,C35,94.72491145133972
en-he,it,sacrebleu,123,C3,Claude-3-Opus,63.244426250457764,C35,72.49533534049988
en-he,it,sacrebleu,124,C3,Claude-3-Opus,94.36715245246887,C3,94.36715245246887
en-he,it,sacrebleu,125,G4o,GPT-4o,43.089479207992554,G4o,43.089479207992554
en-he,it,sacrebleu,126,C35,Claude-3.5-Sonnet,84.6553385257721,C35,84.6553385257721
en-he,it,sacrebleu,127,C3,Claude-3-Opus,78.50031852722168,C35,87.97786831855774
en-he,it,sacrebleu,128,G4o,GPT-4o,78.789621591568,C35,87.49081492424011
en-he,it,sacrebleu,129,C3,Claude-3-Opus,80.78939318656921,C3,80.78939318656921
en-he,it,sacrebleu,130,G4o,GPT-4o,90.44973254203796,C35,90.44973254203796
en-he,it,sacrebleu,131,C35,Claude-3.5-Sonnet,90.7751977443695,C35,90.7751977443695
en-he,it,sacrebleu,132,G35,GPT-3.5-Turbo,41.69420599937439,C3,55.00977635383606
en-he,it,sacrebleu,133,G4o,GPT-4o,86.6601049900055,G35,79.86165881156921
en-he,it,sacrebleu,134,C35,Claude-3.5-Sonnet,77.49387621879578,C35,77.49387621879578
en-he,it,sacrebleu,135,GP,Gemini-Pro,65.16128778457642,C35,88.56239914894104
en-he,it,sacrebleu,136,C3,Claude-3-Opus,63.606494665145874,C35,83.04111361503601
en-he,it,sacrebleu,137,G4o,GPT-4o,92.34753847122192,G4o,92.34753847122192
en-he,it,sacrebleu,138,GP,Gemini-Pro,47.03494310379028,C3,78.25684547424316
en-he,it,sacrebleu,139,C3,Claude-3-Opus,93.05998682975769,C35,93.05998682975769
en-he,it,sacrebleu,140,C3,Claude-3-Opus,68.54100227355957,G4o,85.0329339504242
en-he,it,sacrebleu,141,C3,Claude-3-Opus,87.82665729522705,G4o,89.69703912734985
en-he,it,sacrebleu,142,G4o,GPT-4o,82.97989964485168,C3,91.83316230773926
en-he,it,sacrebleu,143,G4o,GPT-4o,92.09049344062805,G35,87.49299645423889
en-he,it,sacrebleu,144,C35,Claude-3.5-Sonnet,77.89872288703918,C3,84.44773554801941
en-he,it,sacrebleu,145,C35,Claude-3.5-Sonnet,84.55893993377686,C3,86.4596426486969
en-he,it,sacrebleu,146,G4o,GPT-4o,74.14844632148743,C35,74.50681924819946
en-he,it,sacrebleu,147,C3,Claude-3-Opus,89.32525515556335,G4o,89.3312156200409
en-he,it,sacrebleu,148,C35,Claude-3.5-Sonnet,79.39264178276062,G35,50.01465082168579
en-he,it,sacrebleu,149,G4o,GPT-4o,91.26126170158386,C35,91.51982069015503
en-he,it,sacrebleu,150,C35,Claude-3.5-Sonnet,91.16852283477783,C35,91.16852283477783
en-he,it,sacrebleu,151,G4o,GPT-4o,57.85403847694397,C3,76.349276304245
en-he,it,sacrebleu,152,G4o,GPT-4o,80.28291463851929,C35,85.16809344291687
en-he,it,sacrebleu,153,G4o,GPT-4o,71.96618914604187,C3,77.95624136924744
en-he,it,sacrebleu,154,C3,Claude-3-Opus,83.64276885986328,C35,86.50075793266296
en-he,it,sacrebleu,155,C35,Claude-3.5-Sonnet,84.80196595191956,C3,87.06937432289124
en-he,it,sacrebleu,156,G4o,GPT-4o,69.52342391014099,C35,74.29405450820923
en-he,it,sacrebleu,157,G4o,GPT-4o,88.50224614143372,C35,94.35349106788635
en-he,it,sacrebleu,158,C3,Claude-3-Opus,75.19238591194153,C35,82.13775157928467
en-he,it,sacrebleu,159,G4o,GPT-4o,90.7937228679657,G4o,90.7937228679657
en-he,it,sacrebleu,160,C3,Claude-3-Opus,89.7075355052948,C35,89.7075355052948
en-he,it,sacrebleu,161,G4o,GPT-4o,92.33373999595642,C3,96.68304324150085
en-he,it,sacrebleu,162,C35,Claude-3.5-Sonnet,82.95286297798157,C35,82.95286297798157
en-he,it,sacrebleu,163,GP,Gemini-Pro,81.57777190208435,GP,81.57777190208435
en-he,it,sacrebleu,164,C3,Claude-3-Opus,83.38930606842041,G35,67.32649803161621
en-he,it,sacrebleu,165,C3,Claude-3-Opus,73.77133965492249,G35,44.46161985397339
en-he,it,sacrebleu,166,C35,Claude-3.5-Sonnet,54.97368574142456,GP,55.00398278236389
en-he,it,sacrebleu,167,C35,Claude-3.5-Sonnet,84.28722023963928,C35,84.28722023963928
en-he,it,sacrebleu,168,G4o,GPT-4o,89.1636312007904,C3,89.1636312007904
en-he,it,sacrebleu,169,G4o,GPT-4o,84.3097984790802,G4o,84.3097984790802
en-he,it,sacrebleu,170,C35,Claude-3.5-Sonnet,94.88163590431213,C35,94.88163590431213
en-he,it,sacrebleu,171,C35,Claude-3.5-Sonnet,83.12274217605591,C35,83.12274217605591
en-he,it,sacrebleu,172,C3,Claude-3-Opus,94.33034062385559,C3,94.33034062385559
en-he,it,sacrebleu,173,G4o,GPT-4o,85.48795580863953,G4o,85.48795580863953
en-he,it,sacrebleu,174,C35,Claude-3.5-Sonnet,84.04309749603271,G4o,85.75243949890137
en-he,it,sacrebleu,175,C35,Claude-3.5-Sonnet,73.43505620956421,C35,73.43505620956421
en-he,it,sacrebleu,176,C3,Claude-3-Opus,101.55065059661865,C35,103.75885963439941
en-he,it,sacrebleu,177,C3,Claude-3-Opus,47.112154960632324,G4o,57.80726671218872
en-he,it,sacrebleu,178,C3,Claude-3-Opus,88.78796100616455,G4o,89.70667719841003
en-he,it,sacrebleu,179,C35,Claude-3.5-Sonnet,95.92447280883789,C35,95.92447280883789
en-he,it,sacrebleu,180,C35,Claude-3.5-Sonnet,91.5317177772522,C3,93.60826015472412
en-he,it,sacrebleu,181,G4o,GPT-4o,93.28184723854065,C35,93.28184723854065
en-he,it,sacrebleu,182,GP,Gemini-Pro,72.58186340332031,C35,90.33599495887756
en-he,it,sacrebleu,183,C35,Claude-3.5-Sonnet,88.06331157684326,G4o,90.40408730506897
en-he,it,sacrebleu,184,G4o,GPT-4o,88.89182209968567,C3,92.57500767707825
en-he,it,sacrebleu,185,C35,Claude-3.5-Sonnet,94.22290921211243,C35,94.22290921211243
en-he,it,sacrebleu,186,C35,Claude-3.5-Sonnet,79.42736744880676,C35,79.42736744880676
en-he,it,sacrebleu,187,G35,GPT-3.5-Turbo,73.71987700462341,C3,94.49962377548218
en-he,it,sacrebleu,188,C35,Claude-3.5-Sonnet,85.6206476688385,C35,85.6206476688385
en-he,it,sacrebleu,189,G4o,GPT-4o,89.6848738193512,G35,72.09959626197815
en-he,it,sacrebleu,190,C35,Claude-3.5-Sonnet,90.90376496315002,C35,90.90376496315002
en-he,it,sacrebleu,191,C3,Claude-3-Opus,92.52700805664062,C35,92.52700805664062
en-he,it,sacrebleu,192,G4o,GPT-4o,76.54989361763,C35,87.2102677822113
en-he,it,sacrebleu,193,GP,Gemini-Pro,68.86153221130371,G35,5.051334947347641
en-he,it,sacrebleu,194,C3,Claude-3-Opus,75.18911957740784,G4o,81.16315007209778
en-he,it,sacrebleu,195,C3,Claude-3-Opus,89.22528028488159,C35,90.48281908035278
en-he,it,sacrebleu,196,G4o,GPT-4o,93.26432347297668,C3,94.61055397987366
en-he,it,sacrebleu,197,GP,Gemini-Pro,70.1305627822876,C3,88.11922669410706
en-he,it,sacrebleu,198,G4o,GPT-4o,85.53071022033691,C35,92.87075400352478
en-he,it,sacrebleu,199,G35,GPT-3.5-Turbo,40.43534994125366,C3,99.04189109802246
en-he,it,chrf_pp,0,C3,Claude-3-Opus,66.95201396942139,G4o,88.23923468589783
en-he,it,chrf_pp,1,G4o,GPT-4o,69.02857422828674,C3,80.84452152252197
en-he,it,chrf_pp,2,G35,GPT-3.5-Turbo,82.51792192459106,C35,88.42776417732239
en-he,it,chrf_pp,3,GP,Gemini-Pro,63.25216293334961,C35,85.34204363822937
en-he,it,chrf_pp,4,C35,Claude-3.5-Sonnet,91.47247672080994,G4o,94.53741908073425
en-he,it,chrf_pp,5,G4o,GPT-4o,80.16360402107239,C3,90.63242673873901
en-he,it,chrf_pp,6,G35,GPT-3.5-Turbo,53.30923795700073,C35,91.71788692474365
en-he,it,chrf_pp,7,G4o,GPT-4o,91.70153141021729,C3,91.7016088962555
en-he,it,chrf_pp,8,GP,Gemini-Pro,58.139973878860474,G4o,78.85628342628479
en-he,it,chrf_pp,9,G35,GPT-3.5-Turbo,57.12718963623047,C35,63.18917274475098
en-he,it,chrf_pp,10,G4o,GPT-4o,79.58632111549377,C3,90.8048689365387
en-he,it,chrf_pp,11,C35,Claude-3.5-Sonnet,70.71815729141235,C3,77.3026704788208
en-he,it,chrf_pp,12,C3,Claude-3-Opus,89.61366415023804,G4o,96.39277458190918
en-he,it,chrf_pp,13,G35,GPT-3.5-Turbo,27.7284175157547,G4o,45.9023654460907
en-he,it,chrf_pp,14,G4o,GPT-4o,81.49533867835999,C35,88.80015015602112
en-he,it,chrf_pp,15,G4o,GPT-4o,89.8250162601471,C35,93.15741658210754
en-he,it,chrf_pp,16,G4o,GPT-4o,81.40519857406616,C35,92.49066710472107
en-he,it,chrf_pp,17,C35,Claude-3.5-Sonnet,80.46939969062805,G4o,81.08803629875183
en-he,it,chrf_pp,18,C35,Claude-3.5-Sonnet,85.29323935508728,C3,86.013263463974
en-he,it,chrf_pp,19,C3,Claude-3-Opus,72.70942330360413,C3,72.70942330360413
en-he,it,chrf_pp,20,G4o,GPT-4o,86.58226728439331,G4o,86.58226728439331
en-he,it,chrf_pp,21,C3,Claude-3-Opus,85.25633215904236,C35,89.80044722557068
en-he,it,chrf_pp,22,G35,GPT-3.5-Turbo,67.27896928787231,C35,97.12920188903809
en-he,it,chrf_pp,23,GP,Gemini-Pro,76.14524960517883,C35,87.85482048988342
en-he,it,chrf_pp,24,C35,Claude-3.5-Sonnet,91.0980761051178,C3,91.53072237968445
en-he,it,chrf_pp,25,G4o,GPT-4o,86.41318678855896,C35,91.63293838500977
en-he,it,chrf_pp,26,GP,Gemini-Pro,54.462915658950806,G4o,77.39751935005188
en-he,it,chrf_pp,27,G4o,GPT-4o,85.4098916053772,C35,87.07804083824158
en-he,it,chrf_pp,28,G35,GPT-3.5-Turbo,53.69168519973755,G4o,68.40445399284363
en-he,it,chrf_pp,29,G4o,GPT-4o,63.2025420665741,C35,80.56812286376953
en-he,it,chrf_pp,30,G35,GPT-3.5-Turbo,72.59054780006409,C35,87.4882698059082
en-he,it,chrf_pp,31,G4o,GPT-4o,72.5520372390747,C35,76.06272101402283
en-he,it,chrf_pp,32,G4o,GPT-4o,88.02174925804138,C3,93.08929443359375
en-he,it,chrf_pp,33,G4o,GPT-4o,52.77259945869446,G4o,52.77259945869446
en-he,it,chrf_pp,34,GP,Gemini-Pro,64.96152877807617,C35,85.26859879493713
en-he,it,chrf_pp,35,G4o,GPT-4o,76.5866219997406,G4o,76.5866219997406
en-he,it,chrf_pp,36,G35,GPT-3.5-Turbo,84.1621458530426,C35,96.27166390419006
en-he,it,chrf_pp,37,GP,Gemini-Pro,69.78155970573425,C3,90.52810072898865
en-he,it,chrf_pp,38,GP,Gemini-Pro,52.703338861465454,C3,80.73888421058655
en-he,it,chrf_pp,39,GP,Gemini-Pro,70.43589353561401,C35,92.15136170387268
en-he,it,chrf_pp,40,G4o,GPT-4o,88.46001029014587,C3,91.16350412368774
en-he,it,chrf_pp,41,C3,Claude-3-Opus,78.53876948356628,G4o,88.14622163772583
en-he,it,chrf_pp,42,G4o,GPT-4o,79.99193072319031,C3,89.43819999694824
en-he,it,chrf_pp,43,GP,Gemini-Pro,61.43389940261841,C35,93.19280982017517
en-he,it,chrf_pp,44,GP,Gemini-Pro,61.827754974365234,C3,91.42416715621948
en-he,it,chrf_pp,45,GP,Gemini-Pro,40.62700271606445,G4o,49.11321997642517
en-he,it,chrf_pp,46,G4o,GPT-4o,70.24262547492981,C35,81.70514702796936
en-he,it,chrf_pp,47,G35,GPT-3.5-Turbo,56.661391258239746,C3,86.1469030380249
en-he,it,chrf_pp,48,G4o,GPT-4o,98.32579493522644,G4o,98.32579493522644
en-he,it,chrf_pp,49,GP,Gemini-Pro,66.23132824897766,C35,91.43707156181335
en-he,it,chrf_pp,50,G4o,GPT-4o,67.84079670906067,C35,89.66370820999146
en-he,it,chrf_pp,51,G4o,GPT-4o,88.41477632522583,C35,90.58417081832886
en-he,it,chrf_pp,52,GP,Gemini-Pro,63.831233978271484,G35,71.67178988456726
en-he,it,chrf_pp,53,G4o,GPT-4o,76.02682709693909,C35,95.30016779899597
en-he,it,chrf_pp,54,GP,Gemini-Pro,75.18670558929443,C3,85.99647283554077
en-he,it,chrf_pp,55,G4o,GPT-4o,80.43975234031677,C35,85.5216383934021
en-he,it,chrf_pp,56,GP,Gemini-Pro,75.47510862350464,C35,94.77531313896179
en-he,it,chrf_pp,57,G4o,GPT-4o,72.98755645751953,C3,85.49532890319824
en-he,it,chrf_pp,58,C3,Claude-3-Opus,75.20970702171326,C35,86.48643493652344
en-he,it,chrf_pp,59,GP,Gemini-Pro,35.9846830368042,C35,41.67003631591797
en-he,it,chrf_pp,60,G4o,GPT-4o,71.798837184906,C3,79.37555313110352
en-he,it,chrf_pp,61,G4o,GPT-4o,79.24776077270508,C3,85.23663878440857
en-he,it,chrf_pp,62,GP,Gemini-Pro,52.90459394454956,C3,81.60324692726135
en-he,it,chrf_pp,63,GP,Gemini-Pro,69.44246292114258,G4o,92.79506802558899
en-he,it,chrf_pp,64,GP,Gemini-Pro,50.270622968673706,C35,92.40795969963074
en-he,it,chrf_pp,65,GP,Gemini-Pro,57.650262117385864,C3,89.09634351730347
en-he,it,chrf_pp,66,G4o,GPT-4o,51.78365111351013,C35,76.75725221633911
en-he,it,chrf_pp,67,G4o,GPT-4o,87.14252710342407,C3,93.74414086341858
en-he,it,chrf_pp,68,GP,Gemini-Pro,82.69874453544617,G4o,88.31401467323303
en-he,it,chrf_pp,69,GP,Gemini-Pro,74.68501329421997,C35,88.66375684738159
en-he,it,chrf_pp,70,G4o,GPT-4o,81.59328103065491,C35,96.47244215011597
en-he,it,chrf_pp,71,GP,Gemini-Pro,61.22318506240845,C3,85.59319376945496
en-he,it,chrf_pp,72,C35,Claude-3.5-Sonnet,75.79483389854431,G4o,80.06440997123718
en-he,it,chrf_pp,73,C35,Claude-3.5-Sonnet,86.74982786178589,G4o,86.99199557304382
en-he,it,chrf_pp,74,G4o,GPT-4o,80.85256814956665,C35,92.19316840171814
en-he,it,chrf_pp,75,G4o,GPT-4o,41.21612310409546,C3,69.25207376480103
en-he,it,chrf_pp,76,G4o,GPT-4o,74.98563528060913,GP,79.31690812110901
en-he,it,chrf_pp,77,G4o,GPT-4o,56.208449602127075,C35,86.88580393791199
en-he,it,chrf_pp,78,G4o,GPT-4o,77.64613032341003,G35,70.9666907787323
en-he,it,chrf_pp,79,G4o,GPT-4o,68.95216703414917,C35,76.52925252914429
en-he,it,chrf_pp,80,GP,Gemini-Pro,57.487499713897705,C3,90.96332788467407
en-he,it,chrf_pp,81,G4o,GPT-4o,78.97155284881592,C35,78.97155284881592
en-he,it,chrf_pp,82,C3,Claude-3-Opus,45.07569074630737,C35,77.7008056640625
en-he,it,chrf_pp,83,G4o,GPT-4o,81.22037649154663,C3,81.88186883926392
en-he,it,chrf_pp,84,GP,Gemini-Pro,64.30120468139648,C3,87.49977946281433
en-he,it,chrf_pp,85,G4o,GPT-4o,74.18743968009949,C35,94.52536702156067
en-he,it,chrf_pp,86,G4o,GPT-4o,92.12931990623474,C35,94.97087597846985
en-he,it,chrf_pp,87,G35,GPT-3.5-Turbo,84.69557166099548,G4o,86.40161752700806
en-he,it,chrf_pp,88,GP,Gemini-Pro,76.49149298667908,C35,87.78772950172424
en-he,it,chrf_pp,89,GP,Gemini-Pro,69.01347637176514,C35,91.15468859672546
en-he,it,chrf_pp,90,GP,Gemini-Pro,84.55588221549988,G35,90.78636169433594
en-he,it,chrf_pp,91,GP,Gemini-Pro,58.88556241989136,C35,82.1524441242218
en-he,it,chrf_pp,92,C3,Claude-3-Opus,83.44712853431702,C35,88.88011574745178
en-he,it,chrf_pp,93,G4o,GPT-4o,59.42384600639343,C35,79.97702956199646
en-he,it,chrf_pp,94,C3,Claude-3-Opus,82.31120705604553,C35,91.47225022315979
en-he,it,chrf_pp,95,GP,Gemini-Pro,51.632022857666016,C3,84.61994528770447
en-he,it,chrf_pp,96,G35,GPT-3.5-Turbo,84.54692959785461,C35,95.94166874885559
en-he,it,chrf_pp,97,GP,Gemini-Pro,83.34174752235413,C35,100.69594383239746
en-he,it,chrf_pp,98,G4o,GPT-4o,50.11456608772278,C3,60.21914482116699
en-he,it,chrf_pp,99,GP,Gemini-Pro,66.8245017528534,C35,79.04350757598877
en-he,it,chrf_pp,100,GP,Gemini-Pro,65.47476649284363,G4o,91.08261466026306
en-he,it,chrf_pp,101,GP,Gemini-Pro,70.02571225166321,C35,86.83465123176575
en-he,it,chrf_pp,102,G4o,GPT-4o,76.38702988624573,C3,92.44443774223328
en-he,it,chrf_pp,103,G4o,GPT-4o,82.97526836395264,G35,86.17460131645203
en-he,it,chrf_pp,104,C3,Claude-3-Opus,84.07661318778992,G4o,85.67872643470764
en-he,it,chrf_pp,105,GP,Gemini-Pro,66.56458377838135,C3,92.79472827911377
en-he,it,chrf_pp,106,G4o,GPT-4o,95.11418342590332,C35,99.54427480697632
en-he,it,chrf_pp,107,G4o,GPT-4o,82.94067978858948,C35,85.85761189460754
en-he,it,chrf_pp,108,G4o,GPT-4o,89.49919939041138,G4o,89.49919939041138
en-he,it,chrf_pp,109,GP,Gemini-Pro,64.79613184928894,C3,78.57118248939514
en-he,it,chrf_pp,110,G4o,GPT-4o,91.9225811958313,C3,91.9225811958313
en-he,it,chrf_pp,111,GP,Gemini-Pro,80.28472065925598,C35,91.15328192710876
en-he,it,chrf_pp,112,G4o,GPT-4o,70.88866829872131,C3,76.18144750595093
en-he,it,chrf_pp,113,GP,Gemini-Pro,55.8293879032135,G4o,81.39705061912537
en-he,it,chrf_pp,114,GP,Gemini-Pro,68.7507688999176,C35,94.17257308959961
en-he,it,chrf_pp,115,C3,Claude-3-Opus,89.42588567733765,G4o,90.07560610771179
en-he,it,chrf_pp,116,G4o,GPT-4o,89.28658962249756,G4o,89.28658962249756
en-he,it,chrf_pp,117,GP,Gemini-Pro,69.98526453971863,G35,67.84477233886719
en-he,it,chrf_pp,118,G4o,GPT-4o,78.20398211479187,C3,97.8460967540741
en-he,it,chrf_pp,119,G35,GPT-3.5-Turbo,84.81562733650208,C3,93.01320910453796
en-he,it,chrf_pp,120,GP,Gemini-Pro,63.91063332557678,C3,93.5547411441803
en-he,it,chrf_pp,121,C3,Claude-3-Opus,58.37227702140808,G4o,75.96951127052307
en-he,it,chrf_pp,122,G4o,GPT-4o,92.35023856163025,C35,94.72491145133972
en-he,it,chrf_pp,123,C3,Claude-3-Opus,63.244426250457764,C35,72.49533534049988
en-he,it,chrf_pp,124,GP,Gemini-Pro,65.92305302619934,C3,94.36715245246887
en-he,it,chrf_pp,125,G4o,GPT-4o,43.089479207992554,G4o,43.089479207992554
en-he,it,chrf_pp,126,G4o,GPT-4o,77.54731178283691,C35,84.6553385257721
en-he,it,chrf_pp,127,C3,Claude-3-Opus,78.50031852722168,C35,87.97786831855774
en-he,it,chrf_pp,128,GP,Gemini-Pro,50.83344578742981,C35,87.49081492424011
en-he,it,chrf_pp,129,C3,Claude-3-Opus,80.78939318656921,C3,80.78939318656921
en-he,it,chrf_pp,130,G4o,GPT-4o,90.44973254203796,C35,90.44973254203796
en-he,it,chrf_pp,131,GP,Gemini-Pro,70.69151997566223,C35,90.7751977443695
en-he,it,chrf_pp,132,G35,GPT-3.5-Turbo,41.69420599937439,C3,55.00977635383606
en-he,it,chrf_pp,133,G4o,GPT-4o,86.6601049900055,G35,79.86165881156921
en-he,it,chrf_pp,134,G4o,GPT-4o,74.09370541572571,C35,77.49387621879578
en-he,it,chrf_pp,135,GP,Gemini-Pro,65.16128778457642,C35,88.56239914894104
en-he,it,chrf_pp,136,C3,Claude-3-Opus,63.606494665145874,C35,83.04111361503601
en-he,it,chrf_pp,137,G4o,GPT-4o,92.34753847122192,G4o,92.34753847122192
en-he,it,chrf_pp,138,GP,Gemini-Pro,47.03494310379028,C3,78.25684547424316
en-he,it,chrf_pp,139,G4o,GPT-4o,81.43849968910217,C35,93.05998682975769
en-he,it,chrf_pp,140,C3,Claude-3-Opus,68.54100227355957,G4o,85.0329339504242
en-he,it,chrf_pp,141,G4o,GPT-4o,89.69703912734985,G4o,89.69703912734985
en-he,it,chrf_pp,142,G4o,GPT-4o,82.97989964485168,C3,91.83316230773926
en-he,it,chrf_pp,143,G4o,GPT-4o,92.09049344062805,G35,87.49299645423889
en-he,it,chrf_pp,144,G4o,GPT-4o,67.79106259346008,C3,84.44773554801941
en-he,it,chrf_pp,145,C35,Claude-3.5-Sonnet,84.55893993377686,C3,86.4596426486969
en-he,it,chrf_pp,146,G4o,GPT-4o,74.14844632148743,C35,74.50681924819946
en-he,it,chrf_pp,147,G35,GPT-3.5-Turbo,79.22727465629578,G4o,89.3312156200409
en-he,it,chrf_pp,148,C35,Claude-3.5-Sonnet,79.39264178276062,G35,50.01465082168579
en-he,it,chrf_pp,149,G4o,GPT-4o,91.26126170158386,C35,91.51982069015503
en-he,it,chrf_pp,150,C3,Claude-3-Opus,82.31975436210632,C35,91.16852283477783
en-he,it,chrf_pp,151,G4o,GPT-4o,57.85403847694397,C3,76.349276304245
en-he,it,chrf_pp,152,GP,Gemini-Pro,60.74190139770508,C35,85.16809344291687
en-he,it,chrf_pp,153,G4o,GPT-4o,71.96618914604187,C3,77.95624136924744
en-he,it,chrf_pp,154,GP,Gemini-Pro,73.07502627372742,C35,86.50075793266296
en-he,it,chrf_pp,155,C35,Claude-3.5-Sonnet,84.80196595191956,C3,87.06937432289124
en-he,it,chrf_pp,156,G4o,GPT-4o,69.52342391014099,C35,74.29405450820923
en-he,it,chrf_pp,157,G4o,GPT-4o,88.50224614143372,C35,94.35349106788635
en-he,it,chrf_pp,158,GP,Gemini-Pro,35.97167134284973,C35,82.13775157928467
en-he,it,chrf_pp,159,G4o,GPT-4o,90.7937228679657,G4o,90.7937228679657
en-he,it,chrf_pp,160,C3,Claude-3-Opus,89.7075355052948,C35,89.7075355052948
en-he,it,chrf_pp,161,G4o,GPT-4o,92.33373999595642,C3,96.68304324150085
en-he,it,chrf_pp,162,G4o,GPT-4o,82.90484547615051,C35,82.95286297798157
en-he,it,chrf_pp,163,G4o,GPT-4o,75.23471713066101,GP,81.57777190208435
en-he,it,chrf_pp,164,GP,Gemini-Pro,64.93971943855286,G35,67.32649803161621
en-he,it,chrf_pp,165,C3,Claude-3-Opus,73.77133965492249,G35,44.46161985397339
en-he,it,chrf_pp,166,G35,GPT-3.5-Turbo,35.35648584365845,GP,55.00398278236389
en-he,it,chrf_pp,167,C35,Claude-3.5-Sonnet,84.28722023963928,C35,84.28722023963928
en-he,it,chrf_pp,168,G4o,GPT-4o,89.1636312007904,C3,89.1636312007904
en-he,it,chrf_pp,169,G4o,GPT-4o,84.3097984790802,G4o,84.3097984790802
en-he,it,chrf_pp,170,C35,Claude-3.5-Sonnet,94.88163590431213,C35,94.88163590431213
en-he,it,chrf_pp,171,C35,Claude-3.5-Sonnet,83.12274217605591,C35,83.12274217605591
en-he,it,chrf_pp,172,G4o,GPT-4o,93.4116542339325,C3,94.33034062385559
en-he,it,chrf_pp,173,G35,GPT-3.5-Turbo,85.4651689529419,G4o,85.48795580863953
en-he,it,chrf_pp,174,C35,Claude-3.5-Sonnet,84.04309749603271,G4o,85.75243949890137
en-he,it,chrf_pp,175,C35,Claude-3.5-Sonnet,73.43505620956421,C35,73.43505620956421
en-he,it,chrf_pp,176,GP,Gemini-Pro,88.69955539703369,C35,103.75885963439941
en-he,it,chrf_pp,177,G35,GPT-3.5-Turbo,41.71713590621948,G4o,57.80726671218872
en-he,it,chrf_pp,178,GP,Gemini-Pro,79.07319664955139,G4o,89.70667719841003
en-he,it,chrf_pp,179,GP,Gemini-Pro,68.6160683631897,C35,95.92447280883789
en-he,it,chrf_pp,180,G4o,GPT-4o,83.64061713218689,C3,93.60826015472412
en-he,it,chrf_pp,181,GP,Gemini-Pro,79.91981506347656,C35,93.28184723854065
en-he,it,chrf_pp,182,GP,Gemini-Pro,72.58186340332031,C35,90.33599495887756
en-he,it,chrf_pp,183,C35,Claude-3.5-Sonnet,88.06331157684326,G4o,90.40408730506897
en-he,it,chrf_pp,184,G4o,GPT-4o,88.89182209968567,C3,92.57500767707825
en-he,it,chrf_pp,185,C35,Claude-3.5-Sonnet,94.22290921211243,C35,94.22290921211243
en-he,it,chrf_pp,186,GP,Gemini-Pro,59.95599627494812,C35,79.42736744880676
en-he,it,chrf_pp,187,G35,GPT-3.5-Turbo,73.71987700462341,C3,94.49962377548218
en-he,it,chrf_pp,188,G4o,GPT-4o,79.11932468414307,C35,85.6206476688385
en-he,it,chrf_pp,189,G4o,GPT-4o,89.6848738193512,G35,72.09959626197815
en-he,it,chrf_pp,190,C35,Claude-3.5-Sonnet,90.90376496315002,C35,90.90376496315002
en-he,it,chrf_pp,191,G4o,GPT-4o,53.00907492637634,C35,92.52700805664062
en-he,it,chrf_pp,192,G4o,GPT-4o,76.54989361763,C35,87.2102677822113
en-he,it,chrf_pp,193,GP,Gemini-Pro,68.86153221130371,G35,5.051334947347641
en-he,it,chrf_pp,194,G35,GPT-3.5-Turbo,70.88022232055664,G4o,81.16315007209778
en-he,it,chrf_pp,195,GP,Gemini-Pro,75.66915154457092,C35,90.48281908035278
en-he,it,chrf_pp,196,G4o,GPT-4o,93.26432347297668,C3,94.61055397987366
en-he,it,chrf_pp,197,GP,Gemini-Pro,70.1305627822876,C3,88.11922669410706
en-he,it,chrf_pp,198,GP,Gemini-Pro,64.34609293937683,C35,92.87075400352478
en-he,it,chrf_pp,199,G35,GPT-3.5-Turbo,40.43534994125366,C3,99.04189109802246
en-he,tear,sacrebleu,0,C3,Claude-3-Opus,88.91990184783936,GP,89.95469808578491
en-he,tear,sacrebleu,1,C3,Claude-3-Opus,74.88200664520264,G35,76.600182056427
en-he,tear,sacrebleu,2,G4o,GPT-4o,88.42772841453552,GP,88.42776417732239
en-he,tear,sacrebleu,3,G4o,GPT-4o,80.89606165885925,C35,85.34204363822937
en-he,tear,sacrebleu,4,C35,Claude-3.5-Sonnet,89.19078707695007,G4o,91.11362099647522
en-he,tear,sacrebleu,5,G4o,GPT-4o,88.12844157218933,G4o,88.12844157218933
en-he,tear,sacrebleu,6,G4o,GPT-4o,91.717928647995,G4o,91.717928647995
